H_PSE100mean,H_PSE100std,H_PSE120mean,H_PSE120std,H_PSE240mean,H_PSE240std
0.32558,0.92794,1.1033,0.76856,1.5493,0.70327
0.33996,0.89112,1.053,0.8291,1.4866,0.69984
0.36795,0.86426,1.0223,0.91917,1.4775,0.70004
0.39081,0.85417,1.0244,0.98063,1.4704,0.70279
0.42109,0.9226,1.0586,0.97488,1.4682,0.70871
0.45124,1.0115,1.1179,0.98408,1.4943,0.75075
0.54085,1.1395,1.1642,1.0679,1.5376,0.81712
0.57303,1.1497,1.1007,1.1846,1.5066,0.80766
0.56782,1.1913,0.9354,1.2976,1.4711,0.79811
0.45316,1.1141,0.82153,1.1177,1.4206,0.79571
0.36227,1.0687,0.75592,1.0493,1.3687,0.78111
0.32558,1.0377,0.73103,0.93947,1.3292,0.74949
0.32741,0.99773,0.69161,0.91339,1.3338,0.74843
0.35913,0.95951,0.70859,0.99258,1.2883,0.75953
0.36127,0.94231,0.70887,1.0386,1.2666,0.75549
0.35677,0.97824,0.73736,1.0947,1.2705,0.73504
0.37618,1.0593,0.80971,1.1741,1.305,0.73362
0.373,1.1441,0.88118,1.2873,1.3468,0.74727
0.32364,1.192,0.85799,1.26,1.3993,0.71695
0.25063,1.3009,0.76998,1.105,1.4583,0.65991
0.24678,1.4265,0.75105,1.132,1.4973,0.71691
0.31452,1.4642,0.67693,1.0665,1.4131,0.66283
0.27387,1.3824,0.71187,1.05,1.3955,0.69736
0.31677,1.2512,0.67784,1.0396,1.3212,0.66657
0.42276,1.1784,0.62475,1.029,1.3227,0.66371
0.41515,1.0911,0.67257,1.0119,1.29,0.65958
0.35428,1.1054,0.77854,1.0614,1.3127,0.67362
0.24036,1.1498,0.87217,1.1324,1.3712,0.69873
0.15194,1.2422,0.93152,1.1666,1.379,0.6845
0.070183,1.3515,0.97518,1.2478,1.3585,0.71809
-0.018397,1.4664,0.8855,1.2922,1.4034,0.71828
-0.030875,1.5786,0.80705,1.3952,1.4295,0.74502
0.12057,1.4865,0.69788,1.3695,1.4066,0.84148
0.23632,1.5108,0.70507,1.3081,1.3064,0.84922
0.16506,1.5394,0.73755,1.2405,1.1849,0.86104
0.045698,1.682,0.86198,1.243,1.1497,0.89148
0.11625,1.578,0.87751,1.2564,1.1305,0.9
0.16294,1.409,0.85554,1.2295,1.2013,0.81524
0.22257,1.2689,0.8552,1.2594,1.2311,0.79911
0.31771,1.2146,0.93746,1.4087,1.2305,0.82028
0.37309,1.1905,0.88627,1.2668,1.2618,0.84322
0.43901,1.1894,0.87927,1.2207,1.3303,0.85608
0.43082,1.1678,0.9049,1.2067,1.3879,0.8597
0.40034,1.1502,0.92594,1.1815,1.411,0.86808
0.45931,1.1815,0.92879,1.1578,1.3752,0.80293
0.54928,1.1442,0.9078,1.1491,1.3061,0.69825
0.56089,1.0163,0.86684,1.1788,1.2762,0.65386
0.5882,0.9383,0.85478,1.2494,1.2883,0.62767
0.63423,0.89892,0.86135,1.3004,1.2941,0.63194
0.72084,0.96341,0.89576,1.3466,1.3331,0.65962
0.8213,1.0608,0.92388,1.3762,1.3387,0.66432
0.8927,1.0856,0.8981,1.3584,1.3731,0.67205
0.88769,0.98916,0.86968,1.2758,1.4191,0.68192
0.89098,0.91425,0.9353,1.2086,1.4038,0.64426
0.933,0.95822,0.96368,1.1784,1.415,0.62809
0.90018,0.95416,0.99149,1.1133,1.4641,0.60607
0.93821,1.0177,0.92583,1.0902,1.4897,0.60332
0.93245,1.0216,0.92283,1.1333,1.4353,0.59095
0.80485,1.0167,0.91097,1.2145,1.3872,0.59663
0.67586,1.0273,0.92961,1.225,1.3446,0.6237
0.60531,1.0755,0.97497,1.1547,1.3022,0.66339
0.57125,1.0957,1.0799,1.1826,1.2888,0.68028
0.54239,1.0825,1.0503,1.1649,1.2868,0.69496
0.55021,1.013,1.0666,1.1579,1.223,0.66749
0.5131,0.90481,1.1002,1.1782,1.1906,0.67818
0.47237,0.83139,1.2081,1.2429,1.2218,0.65629
0.44448,0.79271,1.1476,1.2512,1.2251,0.65626
0.42041,0.7988,1.1191,1.2456,1.2322,0.69032
0.36344,0.77249,1.1223,1.2349,1.2508,0.71986
0.34064,0.90721,1.1437,1.2122,1.2844,0.69806
0.37973,0.91295,1.1255,1.2099,1.3326,0.66996
0.36882,1.0466,1.1485,1.1883,1.3935,0.66074
0.39802,1.2177,1.1231,1.2542,1.3939,0.67337
0.39735,1.2413,1.1806,1.3606,1.3641,0.6712
0.38405,1.3281,1.184,1.2893,1.3554,0.62448
0.36856,1.4001,1.1843,1.2186,1.368,0.60518
0.29383,1.3039,1.2409,1.0831,1.3738,0.58612
0.2874,1.2067,1.2793,0.94134,1.3986,0.65539
0.31094,1.0777,1.2158,0.84267,1.374,0.59709
0.37104,1.0362,1.2021,0.80051,1.2828,0.52356
0.40644,1.0971,1.184,0.78302,1.2673,0.5017
0.42438,1.1475,1.1521,0.82747,1.2839,0.56004
0.41485,1.071,1.1246,0.84432,1.3206,0.67401
0.47889,1.1099,1.0583,0.77055,1.3098,0.76215
0.36231,1.3587,1.0492,0.78029,1.3056,0.8266
0.52071,0.99339,1.013,0.8013,1.3033,0.87339
0.57125,0.88765,0.929,0.6921,1.3185,0.91833
0.5772,0.85093,0.91013,0.66706,1.2593,0.86256
0.55356,0.86137,0.89969,0.68329,1.2546,0.85554
0.47486,0.9106,0.94532,0.78233,1.2127,0.83088
0.3592,0.88253,0.98383,0.87204,1.1795,0.77741
0.29941,0.7653,0.95086,0.87663,1.1726,0.7395
0.26292,0.71145,0.93782,0.88354,1.176,0.7243
0.26367,0.65439,0.9489,0.87077,1.2434,0.72192
0.27452,0.66891,0.94595,0.91635,1.2937,0.69918
0.31283,0.77214,0.95931,0.96477,1.3304,0.69753
0.38449,1.0511,0.93818,0.87711,1.3463,0.72496
0.39924,1.1319,0.96,0.8429,1.3777,0.72393
0.47101,1.0303,0.9736,0.83069,1.3987,0.75289
0.47365,1.048,1.0344,0.90263,1.3781,0.7033
0.39727,1.0421,1.0558,0.96624,1.3698,0.7556
0.301,1.0995,1.0426,1.0185,1.2729,0.6581
0.2857,1.1049,1.0698,1.0826,1.2553,0.63105
0.32604,1.1038,1.0197,1.1264,1.2331,0.60873
0.2954,1.1013,0.92966,1.0237,1.2479,0.62789
0.23551,1.1619,0.94366,0.99516,1.321,0.63577
0.24429,1.2192,0.93051,0.90537,1.4255,0.65571
0.24155,1.3223,0.98086,0.81992,1.5099,0.70967
0.38031,1.3503,1.0515,0.83748,1.5224,0.71224
0.55341,1.3568,1.1015,0.83215,1.5435,0.68331
0.55253,1.3242,1.0947,0.77291,1.5264,0.64427
0.52566,1.2025,1.081,0.76061,1.5645,0.68341
0.48422,1.1119,1.0393,0.6331,1.4314,0.55676
0.41113,1.0858,1.0375,0.54014,1.3902,0.49683
0.35855,1.0648,0.98079,0.49583,1.3528,0.48902
0.35728,1.0633,0.92937,0.52101,1.3751,0.52089
0.36051,1.0848,0.90851,0.55417,1.3962,0.57181
0.39801,0.96557,0.88304,0.59559,1.3063,0.581
0.40113,0.94873,0.87949,0.6637,1.2748,0.63537
0.46793,0.91344,0.93311,0.77434,1.2886,0.68637
0.55334,0.98875,0.96954,0.82177,1.2831,0.72082
0.50747,0.93343,0.90986,0.8263,1.263,0.72476
0.5008,0.95144,0.74255,0.80378,1.2465,0.73992
0.46207,0.99491,0.6524,0.76548,1.2014,0.71565
0.39791,1.0738,0.65255,0.75167,1.164,0.7348
0.30506,1.1128,0.67947,0.76879,1.2306,0.77784
0.26828,1.2283,0.76609,0.78086,1.2441,0.76958
0.2152,1.4135,0.81489,0.79385,1.3381,0.82644
0.2368,1.5224,0.84654,0.85084,1.4184,0.90374
0.29855,1.4469,1.0032,0.90453,1.4746,0.99821
0.34753,1.3381,1.0472,0.98229,1.4961,1.003
0.40747,1.3157,1.0967,1.1172,1.4962,1.0465
0.44472,1.2518,1.0358,0.9755,1.3924,0.97302
0.53534,1.3593,0.99591,0.96733,1.3695,0.94796
0.44032,1.3536,0.94968,1.0238,1.2958,0.89199
0.38768,1.3105,0.90628,1.1196,1.2483,0.85847
0.42374,1.1206,0.86455,1.1335,1.2228,0.83581
0.47642,1.037,0.89683,1.036,1.2176,0.85189
0.51674,1.2393,0.93481,1.0344,1.2513,0.87531
0.39804,0.97297,0.98215,1.0456,1.2601,0.8847
0.39529,1.048,1.0412,1.143,1.252,0.92971
0.38675,1.0166,1.0407,1.2367,1.2761,0.98229
0.40264,1.0192,1.0254,1.3508,1.2777,0.98618
0.44491,1.0782,1.0626,1.1901,1.2316,0.95547
0.46053,1.1918,1.0777,1.0948,1.2006,0.91755
0.46268,1.3144,1.108,1.0576,1.1384,0.89647
0.54054,1.3527,1.0617,1.089,1.0996,0.83875
0.48974,1.5327,0.96632,1.066,1.0891,0.80344
0.46699,1.4193,0.938,1.0357,1.0834,0.79538
0.3608,1.442,0.93077,0.99568,1.0955,0.80225
0.27252,1.377,0.90392,0.98785,1.1572,0.79481
0.23233,1.3585,0.88416,1.0183,1.1657,0.80615
0.30299,1.3307,0.93998,1.0133,1.1788,0.8087
0.44713,1.2298,1.0603,0.93648,1.1812,0.80785
0.49868,1.113,1.2219,0.96489,1.1383,0.77707
0.54064,1.0743,1.187,0.8604,1.1528,0.76682
0.6174,1.1274,1.2376,0.83555,1.1338,0.76296
0.71535,1.2615,1.2616,0.77075,1.0509,0.75704
0.70041,1.2553,1.2986,0.75969,1.0043,0.76101
0.63232,1.1858,1.2917,0.80512,0.97091,0.74532
0.54895,1.1298,1.2905,0.82419,0.973,0.75691
0.45078,1.0835,1.2327,0.90825,1.0028,0.87996
0.39621,1.0807,1.2469,0.88845,1.0514,0.79149
0.37169,1.0928,1.2785,0.85206,1.1038,0.74871
0.28958,1.085,1.3293,0.83239,1.1338,0.73782
0.31629,1.1908,1.3293,0.80922,1.1191,0.74482
0.2777,1.1215,1.3188,0.74165,1.1221,0.72456
0.28598,1.1325,1.3382,0.70418,1.1492,0.73167
0.32052,1.171,1.3579,0.69505,1.1622,0.748
0.33298,1.2273,1.403,0.75277,1.1421,0.74513
0.29691,1.3114,1.4875,0.87016,1.1431,0.72301
0.30234,1.4388,1.3805,0.78587,1.177,0.67701
0.23189,1.3214,1.3047,0.78644,1.2313,0.67889
0.19108,1.2316,1.3158,0.77597,1.1891,0.67519
0.19969,1.2235,1.3481,0.81559,1.1811,0.69425
0.23295,1.2437,1.355,0.70045,1.2405,0.72645
0.25725,1.1975,1.3355,0.61436,1.2262,0.70544
0.36536,1.2805,1.2987,0.58212,1.2357,0.71897
0.32466,1.1327,1.2532,0.57335,1.303,0.79553
0.35407,1.1721,1.2605,0.63027,1.3226,0.76195
0.35681,1.2397,1.3056,0.66377,1.3472,0.72825
0.42979,1.2606,1.2065,0.6272,1.4026,0.72194
0.47888,1.399,1.1856,0.65324,1.3883,0.7271
0.57879,1.8057,1.2151,0.67494,1.406,0.7736
0.35773,1.628,1.2545,0.73057,1.4127,0.80735
0.24144,1.5634,1.2393,0.71084,1.3908,0.85091
0.16434,1.5339,1.115,0.72792,1.3353,0.83471
0.14229,1.5092,1.0818,0.77609,1.3171,0.83458
0.20032,1.3893,1.1001,0.81369,1.3487,0.83404
0.29899,1.3169,1.161,0.81021,1.3919,0.83697
0.35541,1.2673,1.2343,0.86213,1.4507,0.84855
0.43689,1.2628,1.2557,0.90457,1.5203,0.83675
0.4916,1.2994,1.2265,0.92403,1.5563,0.82222
0.57461,1.3721,1.1904,0.84686,1.5458,0.80298
0.66861,1.455,1.1996,0.85467,1.5634,0.82206
0.71802,1.4957,1.1218,0.83753,1.53,0.82198
0.65756,1.3692,1.0799,0.85608,1.4819,0.80579
0.60429,1.3324,1.1014,0.90597,1.4296,0.80307
0.53117,1.2876,1.1501,0.9985,1.4295,0.79244
0.48665,1.2925,1.2125,0.92474,1.4525,0.80782
0.47156,1.3244,1.2511,0.95008,1.5053,0.77151
0.54456,1.2936,1.2896,0.84715,1.5739,0.7535
0.58146,1.22,1.2943,0.82174,1.6064,0.68415
0.59198,1.2027,1.2761,0.82243,1.6108,0.63199
0.61366,1.1881,1.3131,0.83555,1.5685,0.62972
0.63675,1.1831,1.2979,0.82126,1.5088,0.58801
0.61539,1.2269,1.1999,0.79711,1.4874,0.57494
0.64576,1.228,1.1995,0.80342,1.4293,0.60068
0.67644,1.2747,1.2938,0.86559,1.3919,0.60041
0.64174,1.2683,1.3183,0.84032,1.3791,0.62784
0.53388,1.1597,1.3446,0.80163,1.4514,0.6339
0.5254,1.1119,1.3687,0.79302,1.5165,0.63387
0.55343,1.1624,1.3129,0.71073,1.5719,0.718
0.63505,1.2287,1.3571,0.70349,1.5786,0.68222
0.67858,1.2077,1.4333,0.78033,1.6272,0.63485
0.71824,1.0925,1.4553,0.71851,1.6084,0.55963
0.75275,1.0215,1.5176,0.72561,1.6186,0.55593
0.7801,1.0104,1.5065,0.69643,1.5465,0.53764
0.84597,1.098,1.4296,0.61813,1.541,0.54936
0.86215,1.0761,1.385,0.59269,1.5442,0.54483
0.82601,1.0379,1.3698,0.59682,1.5626,0.57947
0.72228,0.93588,1.3107,0.61381,1.5605,0.55313
0.65851,0.89118,1.278,0.64963,1.5814,0.53161
0.65205,0.87442,1.2873,0.74258,1.669,0.51411
0.73345,0.90414,1.309,0.80063,1.7113,0.53387
0.85216,0.99836,1.329,0.83574,1.7591,0.54677
0.75144,0.94911,1.3071,0.78852,1.7381,0.57104
0.67412,0.9284,1.3983,0.81402,1.7079,0.54966
0.60865,0.9213,1.5488,0.90644,1.6451,0.51649
0.58139,0.96148,1.5812,0.93604,1.6329,0.48593
0.60586,0.95379,1.5945,0.95352,1.5985,0.44981
0.59581,0.8658,1.4585,0.85428,1.5335,0.4674
0.56493,0.81798,1.3813,0.90399,1.4334,0.47891
0.49155,0.8393,1.3473,0.91183,1.3538,0.49748
0.41819,0.80456,1.3396,1.0277,1.3057,0.54025
0.30306,0.78981,1.3456,1.0374,1.2864,0.61098
0.23046,0.88195,1.3001,0.88837,1.2942,0.66423
0.18772,0.9728,1.2703,0.7734,1.3334,0.68502
0.074032,0.95441,1.3367,0.7346,1.3718,0.68432
-0.070293,1.0244,1.5375,0.82537,1.3969,0.6676
-0.16298,1.1303,1.6698,0.8275,1.4409,0.66295
-0.13791,1.026,1.4543,0.6975,1.4621,0.69306
-0.05967,0.87822,1.3734,0.70058,1.4374,0.71417
-0.078113,0.82596,1.3278,0.71478,1.3588,0.69408
-0.099575,0.86662,1.2333,0.63553,1.3173,0.67409
-0.11575,0.98476,1.2626,0.72979,1.2989,0.66162
-0.10526,1.1066,1.2012,0.7154,1.3347,0.73138
-0.014879,1.153,1.2605,0.82411,1.3373,0.72519
-0.021668,1.1502,1.1348,0.75578,1.2946,0.63179
-0.05073,1.1368,1.0652,0.80773,1.3155,0.59982
-0.072659,1.1369,1.0487,0.86485,1.3311,0.57747
-0.098712,1.187,0.92371,0.77173,1.3346,0.60454
-0.11058,1.2379,0.84488,0.72514,1.3213,0.66184
-0.093274,1.3035,0.83871,0.70777,1.2418,0.63523
-0.059111,1.2965,0.85028,0.70619,1.2357,0.6282
0.032755,1.2329,0.91277,0.72444,1.2594,0.63209
0.052066,1.1361,0.99474,0.87704,1.3283,0.64974
0.097553,1.1206,0.89708,0.96516,1.3215,0.66811
0.1729,1.1494,0.75047,0.95254,1.3137,0.65806
0.21989,1.2414,0.60747,0.88226,1.3267,0.64324
0.18407,1.2738,0.5228,0.88052,1.3687,0.64703
0.084015,1.2263,0.47507,0.84872,1.4068,0.65365
-0.0088706,1.2165,0.47228,0.80854,1.4289,0.65561
-0.016434,1.1437,0.49941,0.82494,1.4184,0.66035
0.031948,1.0872,0.56746,0.86443,1.4018,0.65321
0.13636,1.0375,0.70775,0.92684,1.388,0.66037
0.21426,0.9502,0.90412,1.0957,1.363,0.67372
0.31566,1.044,0.91402,0.95302,1.3761,0.7148
0.42975,1.0551,0.89832,0.87661,1.371,0.70411
0.53738,1.0566,0.79703,0.81601,1.3064,0.65162
0.60933,1.0253,0.69926,0.75253,1.2773,0.61427
0.65122,0.95939,0.61802,0.75513,1.2991,0.5877
0.65112,0.89875,0.56615,0.81596,1.3226,0.56328
0.6356,0.82632,0.69539,0.62585,1.3149,0.59946
0.62157,0.75164,0.83804,0.5196,1.2773,0.76925
0.6266,0.64984,0.94178,0.55664,1.3004,0.67575
0.63975,0.60291,1.0397,0.61618,1.2777,0.65421
0.67468,0.62283,1.0413,0.58562,1.2384,0.72411
0.74045,0.7199,1.0919,0.60194,1.2998,0.70091
0.78398,0.75964,1.2155,0.77863,1.3465,0.71559
0.85372,0.82101,1.1345,0.65397,1.3276,0.72856
0.85626,0.81162,1.1272,0.64245,1.3457,0.69923
0.88573,0.85805,1.1329,0.60181,1.3936,0.74943
0.89353,0.90617,1.1405,0.54182,1.4209,0.6918
0.89808,0.96804,1.0993,0.55013,1.4956,0.69919
0.87452,1.0435,1.0761,0.62422,1.5402,0.69662
0.82092,1.1809,1.1258,0.67569,1.5072,0.66267
0.64015,1.2561,1.1545,0.67895,1.499,0.6115
0.63707,1.1564,1.1719,0.63775,1.4918,0.59731
0.56857,1.0791,1.1912,0.70678,1.5079,0.61201
0.46959,1.1023,1.1392,0.67056,1.53,0.62875
0.47906,1.0966,1.056,0.56371,1.5017,0.55951
0.43648,0.85596,1.0372,0.50362,1.4968,0.54274
0.4106,0.7316,1.1057,0.38617,1.5097,0.5356
0.4373,0.69227,1.0973,0.37537,1.5131,0.5689
0.4901,0.72376,1.0549,0.42865,1.466,0.60274
0.56253,0.76989,1.0239,0.48182,1.4272,0.67899
0.55079,0.99163,1.0292,0.49923,1.4065,0.67495
0.5061,1.0276,1.0649,0.53371,1.3938,0.66874
0.49998,0.93871,1.0687,0.58626,1.3896,0.65347
0.52658,0.93485,1.1261,0.6926,1.3923,0.66683
0.5855,0.97028,1.1282,0.70804,1.338,0.64248
0.61333,0.96303,1.1155,0.62967,1.3066,0.62338
0.6135,1.0207,1.1602,0.62634,1.3297,0.66662
0.54538,0.90845,1.1376,0.61917,1.346,0.71028
0.51596,0.84674,1.0848,0.57676,1.3157,0.7739
0.50712,0.83514,1.0589,0.5514,1.2101,0.87205
0.49362,0.8635,1.0891,0.59827,1.2329,0.8468
0.54153,0.90002,1.0731,0.6046,1.2467,0.75419
0.61583,0.96582,1.0596,0.57702,1.2932,0.73451
0.66559,0.93612,1.0868,0.61356,1.3884,0.73665
0.63754,0.88489,1.1032,0.62779,1.4028,0.71663
0.59147,0.97897,1.0822,0.71714,1.402,0.69357
0.43512,1.0951,1.0711,0.77881,1.4347,0.70163
0.29927,1.2324,1.0732,0.75045,1.4835,0.74196
0.31008,1.2272,1.0978,0.79151,1.5188,0.79269
0.33809,1.0307,1.0608,0.85201,1.5211,0.81729
0.34829,0.94459,1.074,0.89939,1.5265,0.83955
0.37408,0.96501,1.1457,0.90517,1.4912,0.78882
0.42273,1.0029,1.1799,0.83845,1.4921,0.7433
0.44077,1.0236,1.2284,0.77232,1.4831,0.69124
0.45405,0.98953,1.3107,0.71721,1.5007,0.65095
0.49247,0.93242,1.398,0.70699,1.5107,0.64194
0.57718,0.87695,1.4711,0.70917,1.5646,0.67671
0.71485,0.85419,1.4715,0.65985,1.6021,0.70495
0.78477,0.83189,1.4447,0.59991,1.6417,0.74645
0.80443,0.82465,1.3858,0.55006,1.6086,0.75905
0.82875,0.8491,1.3548,0.55455,1.6,0.82472
0.83658,0.89159,1.3624,0.59997,1.5536,0.77396
0.73708,0.84877,1.4349,0.70725,1.5424,0.76607
0.71847,0.86395,1.5099,0.69831,1.5062,0.74208
0.69823,0.86017,1.5535,0.66189,1.4869,0.72466
0.71763,0.96732,1.5666,0.64074,1.4708,0.7198
0.73712,0.97319,1.5654,0.61318,1.5243,0.74892
0.78063,0.93402,1.565,0.60155,1.5599,0.70132
0.81926,0.93914,1.5398,0.59733,1.5983,0.68492
0.81403,0.98228,1.4813,0.54102,1.5387,0.68841
0.75563,1.0412,1.4481,0.55207,1.4886,0.71877
0.66189,1.0758,1.4044,0.59128,1.4481,0.73865
0.59146,1.0984,1.3295,0.64718,1.3881,0.71683
0.51511,1.1146,1.3392,0.65131,1.3702,0.7093
0.49057,1.0779,1.3824,0.68448,1.3923,0.68547
0.52215,1.0608,1.4352,0.70597,1.4098,0.68368
0.57161,1.0903,1.4918,0.72772,1.4745,0.68026
0.52204,1.2907,1.5617,0.7935,1.5333,0.70391
0.5219,1.2327,1.6326,0.85018,1.5151,0.70367
0.54863,1.1481,1.5365,0.72634,1.5157,0.7362
0.5143,1.2056,1.4605,0.66386,1.5152,0.79956
0.43203,1.5263,1.4519,0.68405,1.5646,0.85979
0.58347,1.1385,1.4176,0.73856,1.5321,0.91951
0.64951,1.0791,1.4216,0.82965,1.4807,0.92577
0.69448,1.0654,1.3764,0.84273,1.4439,0.90368
0.64322,0.98185,1.4108,0.88287,1.4492,0.85282
0.61036,0.97452,1.4861,0.89704,1.4692,0.8104
0.57136,1.0144,1.4696,0.8581,1.5392,0.85889
0.52804,1.029,1.4509,0.86576,1.5187,0.74259
0.46908,1.0761,1.4031,0.85161,1.4629,0.67271
0.43631,1.0733,1.2717,0.75808,1.4308,0.64835
0.42537,1.0712,1.205,0.74378,1.4058,0.59085
0.43717,1.0781,1.1619,0.78239,1.3867,0.5755
0.40921,1.1183,1.1385,0.83349,1.3714,0.62635
0.36152,1.2933,1.1135,0.80645,1.3875,0.66887
0.49027,1.1082,1.2341,0.69041,1.3858,0.64888
0.60586,1.1249,1.2446,0.65021,1.443,0.59114
0.56982,1.1492,1.2778,0.64316,1.4705,0.56696
0.48987,1.1134,1.1792,0.64189,1.506,0.59469
0.49282,1.1395,1.1617,0.69596,1.4865,0.65907
0.48599,1.0917,1.1614,0.71565,1.438,0.65287
0.51909,1.0578,1.1858,0.78277,1.3825,0.6579
0.51492,1.0841,1.1701,0.77754,1.3625,0.66805
0.53364,1.1958,1.1849,0.79037,1.346,0.66856
0.68491,1.3658,1.2009,0.76903,1.2966,0.7231
0.68011,1.1194,1.3092,0.69357,1.273,0.72512
0.73347,1.0207,1.4481,0.69777,1.2732,0.74277
0.82909,0.96819,1.5033,0.72903,1.3421,0.72664
0.95525,0.97261,1.5762,0.77495,1.4051,0.67711
0.95306,1.0212,1.4791,0.7454,1.477,0.56582
0.87232,0.93322,1.3976,0.72823,1.4247,0.52987
0.81396,0.88014,1.3259,0.72994,1.36,0.56374
0.79117,0.88181,1.277,0.76799,1.3289,0.64444
0.72922,0.82723,1.2665,0.81032,1.2805,0.6322
0.71721,0.86883,1.2757,0.83504,1.2771,0.6587
0.7536,0.92603,1.3135,0.81166,1.2783,0.71393
0.82726,0.96382,1.4148,0.81348,1.3615,0.6417
0.84053,1.051,1.4691,0.87771,1.4331,0.65035
0.82654,1.1516,1.4965,0.92905,1.5117,0.68319
0.8181,1.2126,1.5376,0.93526,1.5052,0.68631
0.8353,1.1786,1.5136,0.8292,1.4804,0.73077
0.82281,1.1992,1.5278,0.78073,1.3836,0.65913
0.73163,1.1947,1.5969,0.82352,1.3466,0.68552
0.62249,1.0411,1.4551,0.64511,1.2552,0.71879
0.54556,0.91104,1.3606,0.57998,1.2603,0.74349
0.49921,0.82075,1.3123,0.59791,1.2959,0.75523
0.42008,0.78866,1.3304,0.71265,1.341,0.66513
0.30889,0.82607,1.3315,0.71117,1.4305,0.57842
0.30932,0.70727,1.3713,0.71796,1.5249,0.55825
0.31882,0.61951,1.426,0.73259,1.5675,0.54686
0.35589,0.59897,1.487,0.70567,1.6544,0.54872
0.42904,0.6346,1.468,0.62679,1.6717,0.56837
0.48419,0.71147,1.4273,0.55004,1.6951,0.56735
0.52133,0.82575,1.3544,0.53632,1.7435,0.56187
0.57366,0.97958,1.296,0.58512,1.6721,0.56311
0.53374,0.8883,1.2604,0.6552,1.6083,0.52072
0.5631,0.83593,1.2548,0.73507,1.5784,0.52169
0.46047,0.73109,1.2635,0.77086,1.6002,0.52911
0.41285,0.70407,1.1454,0.80351,1.6097,0.51116
0.40658,0.70422,0.9511,0.96816,1.5502,0.54584
0.39354,0.70108,0.98273,0.7767,1.396,0.55084
0.33883,0.6976,0.9931,0.80125,1.3683,0.58222
0.26633,0.71326,0.98155,0.85631,1.4126,0.55834
0.20017,0.73027,0.88566,0.69698,1.419,0.55356
0.1587,0.73336,0.80982,0.59822,1.3979,0.57907
0.13575,0.79312,0.73661,0.55637,1.3363,0.53668
0.085603,0.88149,0.65248,0.64575,1.336,0.56474
0.11679,0.81153,0.71655,0.6775,1.4046,0.61541
0.17263,0.75336,0.68133,0.6517,1.3969,0.63518
0.1673,0.75181,0.53735,0.79538,1.3868,0.62529
0.16918,0.75906,0.51749,0.91345,1.331,0.56854
0.18442,0.81701,0.61274,0.87407,1.3039,0.50371
0.1947,0.88568,0.68406,0.88059,1.3706,0.47688
0.25065,0.90358,0.84843,1.0162,1.4028,0.50108
0.34395,0.87488,0.83486,0.81166,1.4807,0.5677
0.41333,0.94209,0.86893,0.71402,1.5352,0.64958
0.39692,1.0077,0.91612,0.63906,1.5729,0.68597
0.39399,1.0235,1.0822,0.69892,1.5884,0.68707
0.46983,1.1311,1.1742,0.72084,1.5606,0.71063
0.48601,1.2132,1.1238,0.74097,1.5261,0.69124
0.43546,1.0929,1.1001,0.75782,1.458,0.64377
0.45505,0.98248,1.1573,0.71231,1.3852,0.61421
0.4765,0.94045,1.1787,0.68291,1.3569,0.61685
0.54491,0.96155,1.1769,0.66397,1.3243,0.66742
0.60161,1.0228,1.1713,0.68069,1.3524,0.74441
0.65502,1.0805,1.1618,0.66177,1.3896,0.78574
0.69311,1.2376,1.158,0.64812,1.4096,0.84919
0.61833,1.6309,1.2298,0.69055,1.3999,0.81517
0.58969,1.5091,1.2961,0.74612,1.3969,0.78005
0.573,1.3772,1.23,0.67016,1.3439,0.79617
0.55647,1.4233,1.2733,0.71508,1.2713,0.81297
0.56484,1.3801,1.273,0.63336,1.276,0.81049
0.56179,1.3646,1.2964,0.67832,1.2889,0.76962
0.54037,1.3847,1.3448,0.74823,1.322,0.74131
0.41816,1.405,1.3034,0.67694,1.3632,0.70307
0.34484,1.4226,1.3547,0.82889,1.4149,0.67529
0.27496,1.5034,1.2513,0.70587,1.4763,0.68156
0.42667,1.3004,1.245,0.73031,1.4968,0.67971
0.42405,1.2825,1.2864,0.8204,1.4796,0.65755
0.42822,1.3063,1.2229,0.82259,1.4792,0.67345
0.38977,1.344,1.2215,0.88035,1.4665,0.71298
0.30418,1.3232,1.2084,0.87369,1.4872,0.77383
0.20186,1.3049,1.1387,0.81248,1.439,0.67828
0.098154,1.3229,1.0679,0.80619,1.4343,0.63308
0.035469,1.3668,0.98754,0.74373,1.4583,0.61978
0.029654,1.4937,0.97676,0.72508,1.4939,0.62095
0.21357,1.3467,1.0111,0.73461,1.4873,0.62013
0.23032,1.1719,1.0932,0.75838,1.4824,0.5975
0.18586,1.0613,1.202,0.85371,1.5036,0.61596
0.10789,1.0765,1.226,0.91563,1.4498,0.70655
-0.055653,1.1158,1.2058,0.95786,1.4374,0.7389
-0.085351,1.1327,1.1322,0.97011,1.4158,0.7121
-0.065927,1.1167,1.0399,0.92645,1.3739,0.66227
-0.068664,1.0184,0.97831,0.91425,1.3772,0.60206
-0.0081709,0.96602,0.95722,0.87075,1.4376,0.59135
0.031714,0.9606,0.94206,0.86406,1.5061,0.59569
0.12769,1.0591,0.90368,0.93448,1.5723,0.62818
0.15063,1.1624,0.90336,1.12,1.6235,0.69386
0.14956,1.2844,0.80979,1.3016,1.5836,0.69754
0.13073,1.2994,0.90271,1.2828,1.551,0.69284
0.10654,1.3291,1.0138,1.282,1.5353,0.7031
